id,back_default,back_female,back_shiny,back_shiny_female,front_default,front_female,front_shiny,front_shiny_female
502,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/502.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/502.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/502.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/502.png,
503,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/503.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/503.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/503.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/503.png,
504,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/504.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/504.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/504.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/504.png,
505,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/505.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/505.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/505.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/505.png,
506,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/506.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/506.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/506.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/506.png,
507,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/507.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/507.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/507.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/507.png,
508,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/508.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/508.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/508.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/508.png,
509,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/509.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/509.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/509.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/509.png,
510,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/510.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/510.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/510.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/510.png,
511,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/511.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/511.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/511.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/511.png,
512,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/512.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/512.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/512.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/512.png,
513,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/513.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/513.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/513.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/513.png,
514,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/514.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/514.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/514.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/514.png,
515,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/515.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/515.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/515.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/515.png,
516,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/516.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/516.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/516.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/516.png,
517,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/517.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/517.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/517.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/517.png,
518,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/518.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/518.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/518.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/518.png,
519,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/519.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/519.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/519.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/519.png,
520,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/520.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/520.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/520.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/520.png,
521,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/521.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/521.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/521.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/521.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/521.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/521.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/521.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/521.png
522,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/522.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/522.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/522.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/522.png,
523,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/523.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/523.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/523.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/523.png,
524,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/524.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/524.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/524.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/524.png,
525,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/525.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/525.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/525.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/525.png,
526,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/526.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/526.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/526.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/526.png,
527,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/527.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/527.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/527.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/527.png,
528,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/528.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/528.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/528.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/528.png,
529,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/529.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/529.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/529.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/529.png,
530,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/530.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/530.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/530.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/530.png,
531,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/531.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/531.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/531.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/531.png,
532,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/532.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/532.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/532.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/532.png,
533,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/533.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/533.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/533.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/533.png,
534,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/534.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/534.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/534.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/534.png,
535,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/535.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/535.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/535.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/535.png,
536,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/536.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/536.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/536.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/536.png,
537,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/537.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/537.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/537.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/537.png,
538,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/538.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/538.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/538.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/538.png,
539,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/539.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/539.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/539.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/539.png,
540,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/540.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/540.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/540.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/540.png,
541,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/541.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/541.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/541.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/541.png,
542,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/542.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/542.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/542.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/542.png,
543,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/543.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/543.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/543.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/543.png,
544,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/544.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/544.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/544.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/544.png,
545,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/545.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/545.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/545.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/545.png,
546,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/546.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/546.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/546.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/546.png,
547,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/547.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/547.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/547.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/547.png,
548,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/548.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/548.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/548.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/548.png,
549,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/549.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/549.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/549.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/549.png,
550,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/550.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/550.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/550.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/550.png,
551,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/551.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/551.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/551.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/551.png,
552,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/552.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/552.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/552.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/552.png,
553,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/553.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/553.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/553.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/553.png,
554,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/554.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/554.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/554.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/554.png,
555,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/555.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/555.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/555.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/555.png,
556,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/556.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/556.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/556.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/556.png,
557,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/557.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/557.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/557.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/557.png,
558,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/558.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/558.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/558.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/558.png,
559,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/559.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/559.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/559.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/559.png,
560,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/560.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/560.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/560.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/560.png,
561,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/561.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/561.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/561.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/561.png,
562,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/562.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/562.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/562.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/562.png,
563,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/563.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/563.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/563.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/563.png,
564,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/564.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/564.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/564.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/564.png,
565,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/565.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/565.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/565.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/565.png,
566,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/566.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/566.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/566.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/566.png,
567,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/567.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/567.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/567.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/567.png,
568,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/568.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/568.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/568.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/568.png,
569,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/569.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/569.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/569.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/569.png,
570,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/570.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/570.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/570.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/570.png,
571,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/571.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/571.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/571.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/571.png,
572,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/572.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/572.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/572.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/572.png,
573,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/573.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/573.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/573.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/573.png,
574,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/574.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/574.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/574.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/574.png,
575,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/575.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/575.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/575.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/575.png,
576,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/576.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/576.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/576.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/576.png,
577,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/577.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/577.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/577.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/577.png,
578,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/578.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/578.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/578.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/578.png,
